HAIER I-Pro Series 7 HW120-B14979 12 kg 1400 Spin Washing Machine - White,649.0,4.5,38.0
MONTPELLIER MIWM84 Integrated 8 kg 1400 Spin Washing Machine,399.0,,
SAMSUNG Series 5 ecobubble WW12T504DAW WiFi-enabled 12 kg 1400 Spin Washing Machine - White,699.99,4.0,6.0
SAMSUNG Series 9 QuickDrive WW90T986DSH/S1 WiFi-enabled 9 kg 1600 Spin Washing Machine - White,1169.99,4.55,43.0
SAMSUNG Series 6 AddWash + Auto Dose WW80T684DLH/S1 WiFi-enabled 8 kg 1400 Spin Washing Machine - White,629.99,4.6,26.0
MIELE W1 PowerWash WWD 320 8 kg 1400 Spin Washing Machine - White,1049.99,4.65,70.0
LG EZDispense with TurboWash 360 V11 F6V1110BTSA WiFi-enabled 10.5 kg 1600 Spin Washing Machine - Black,1349.99,4.9,4.0
LG TurboWash with AI DD V7 F4V709WTSE WiFi-enabled 9 kg 1400 Spin Washing Machine - White,579.99,4.6,78.0
BOSCH Serie 6 WGG256M1GB 10 kg 1600 Spin Washing Machine - White,899.0,,
SHARP ES-NFH014CWC-EN 10 kg 1400 Spin Washing Machine - White,329.99,2.2,5.0
BOSCH Serie 6 WGG24409GB 9 kg 1400 Spin Washing Machine - White,779.0,,
LG TurboWash 360 with Steam+ V10 F4V1012WTSE WiFi-enabled 12 kg 1400 Spin Washing Machine - White,1099.99,3.0,2.0
HOOVER H-Wash 500 HWDB 610AMBCR Auto Dosing WiFi-enabled 10 kg 1600 Spin Washing Machine - Graphite,549.99,4.25,27.0
HOOVER H-Wash 500 Auto Dosing HWDB 69AMBC WiFi-enabled 9 kg 1600 Spin Washing Machine - White,459.99,3.95,100.0
HOTPOINT H7 W945WB 9 kg 1400 Spin Washing Machine - White,619.99,4.5,6.0
AEG ProSteam L7FEE945R 9 kg 1400 Spin Washing Machine - White & Stainless Steel,679.99,,
LG TurboWash with Steam V7 F4V712WTSE WiFi-enabled 12 kg 1400 Spin Washing Machine - White,819.99,4.15,4.0
LG TurboWash with AI DD V7 F4V709STSE WiFi-enabled 9 kg 1400 Spin Washing Machine - Graphite,599.99,4.9,13.0
HOTPOINT NM11 844 GC A UK N 8 kg 1400 Spin Washing Machine – Graphite,439.99,4.4,2485.0
CDA CI3161 Integrated 6 kg 1200 Spin Washing Machine,409.0,3.85,55.0
LG TurboWash 360 with AI DD V10 F6V1010WTSE WiFi-enabled 10.5 kg 1600 Spin Washing Machine - White,849.99,4.4,31.0
LG TurboWash with AI DD V7 F4V710STSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - Graphite,649.99,4.65,24.0
LG EZDispense TurboWash with AI DD V7 F4V710STSA WiFi-enabled 10.5 kg 1400 Spin Washing Machine - Graphite,729.99,4.8,5.0
LG TurboWash 360 with AI DD V10 F6V1009BTSE WiFi-enabled 9 kg 1600 Spin Washing Machine - Black,849.99,4.65,10.0
