Product Name,Category,Price (£),Customer Rating,Rating Count
SAMSUNG RS3000 RS54N3103SA/EU American-Style Fridge Freezer - Metal Graphite,TV,1099.99,4.6,308.0
HOOVER HCF5172XK 50/50 Fridge Freezer - Inox,TV,399.99,4.05,428.0
KENWOOD KNFD2MX22 70/30 Fridge Freezer - Inox,TV,449.99,,0.0
INDESIT IBD 5517 S UK 1 50/50 Fridge Freezer - Silver,TV,339.99,4.25,418.0
HOTPOINT FFU4D K 1 Fridge Freezer - Black,TV,679.99,4.45,197.0
SHARP SJ-BB02DTXWF 50/50 Fridge Freezer - White,TV,279.99,3.7,48.0
HOOVER HVN 6182W5KN 50/50 Fridge Freezer - White,TV,399.99,4.5,347.0
CANDY CBL3518FK Integrated Smart 70/30 Fridge Freezer - Sliding Hinge,TV,359.0,,0.0
SAMSUNG Bespoke RB34A6B2E12/EU 70/30 Fridge Freezer - White,TV,869.99,4.5,21.0
GRUNDIG GKF35810DN 50/50 Fridge Freezer - Brushed Steel,TV,399.99,4.55,695.0
BOSCH Serie 4 KGV33VLEAG 60/40 Fridge Freezer - Inox,TV,499.99,4.55,23.0
HOTPOINT HBNF 55181 S UK 1 50/50 Fridge Freezer - Silver,TV,369.99,4.5,72.0
HOTPOINT HBNF 55181 B UK 1 50/50 Fridge Freezer - Black,TV,359.99,4.25,111.0
BEKO CSG3582B 50/50 Fridge Freezer - Black,TV,309.99,4.4,2101.0
SAMSUNG Bespoke RL38A776ASR/EU 70/30 Fridge Freezer - Real Stainless,TV,1199.99,4.6,18.0
BEKO MN13790PX Fridge Freezer - Brushed Steel,TV,649.99,3.8,5.0
SAMSUNG RF23R62E3SR/EU Smart Fridge Freezer - Real Stainless,TV,1849.99,4.45,26.0
HAIER Cube Series HTF-456DM6 Fridge Freezer - Stainless Steel,TV,779.99,4.55,270.0
LG GBB72PZEFN 70/30 Fridge Freezer - Steel,TV,699.99,4.55,102.0
GRUNDIG GKF35810W 50/50 Fridge Freezer - White,TV,349.99,4.5,193.0
SAMSUNG RS3000 RS50N3513WW/EU American-Style Fridge Freezer - White,TV,1219.99,4.3,864.0
HISENSE PureFlat RQ758N4SWI1 Fridge Freezer - Stainless Steel,TV,999.99,4.5,84.0
SAMSUNG RS3000 RS50N3513S8/EU American-Style Fridge Freezer - Inox Silver,TV,1049.99,4.3,864.0
BOSCH Serie 2 KIV87NSF0G Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,649.0,4.3,14.0
BEKO Pro HarvestFresh GNE360520DX Fridge Freezer - Stainless Steel,TV,949.99,4.2,30.0
HISENSE RB440N4WCF 60/40 Fridge Freezer - Stainless Steel,TV,399.99,4.5,66.0
SAMSUNG RS3000 RS50N3513SA/EU American-Style Fridge Freezer - Metal Graphite,TV,1169.99,4.3,864.0
HOOVER HMDNB 6184WK 70/30 Fridge Freezer - White,TV,389.99,4.3,12.0
INDESIT INFC8 50TI1 W 1 50/50 Fridge Freezer - White,TV,400.0,4.55,42.0
MONTPELLIER Retro MAB386C 60/40 Fridge Freezer - Cream,TV,579.99,4.5,30.0
HOOVER HVNB 618FDX5WDK 50/50 Fridge Freezer - Black,TV,399.99,4.65,4.0
SAMSUNG Bespoke RB34A6B2E41/EU 70/30 Fridge Freezer - Glam Navy,TV,699.0,4.5,21.0
BOSCH Serie 4 KGV336WEAG 60/40 Fridge Freezer - White,TV,489.99,4.7,30.0
SHARP SJ-BA33DHXIE 50/50 Fridge Freezer - Stainless Steel,TV,449.0,4.25,2.0
LG DoorCooling GBB72MCUF Smart 70/30 Fridge Freezer - Matte Black,TV,829.99,4.55,36.0
HISENSE PureFlat RF540N4WI1 Fridge Freezer - Stainless Steel,TV,799.99,4.5,225.0
SAMSUNG BRB26705FWW/EU Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,749.0,4.15,7.0
BEKO Pro HarvestFresh CFP3691DVW 50/50 Fridge Freezer - Gloss White,TV,489.99,4.4,240.0
BEKO CFG1501B 40/60 Fridge Freezer - Black,TV,419.99,4.5,134.0
SAMSUNG Bespoke RB34A6B2E39/EU 70/30 Fridge Freezer - Beige,TV,869.99,4.5,21.0
SAMSUNG RB34T632ESA/EU 70/30 Fridge Freezer - Silver,TV,729.99,4.55,509.0
SAMSUNG RS8000 RS6HA8891B1/EU American-Style Smart Fridge Freezer - Black Stainless,TV,2649.99,4.75,26.0
SAMSUNG Bespoke RB38A7B53B1/EU 70/30 Fridge Freezer - Black Stainless,TV,1149.99,4.6,18.0
LG InstaView GSXV91BSAE American-Style Smart Fridge Freezer - Stainless Steel,TV,1499.99,4.8,23.0
BEKO Pro HarvestFresh CFP3691VW 50/50 Fridge Freezer - White,TV,439.99,4.5,406.0
HAIER HSR3918FIMP American-Style Fridge Freezer - Platinum Inox,TV,1049.99,4.65,23.0
INDESIT INFC8 50TI1 S 1 50/50 Fridge Freezer - Silver,TV,419.99,,0.0
BEKO Pro CXFG3691S 50/50 Fridge Freezer - Silver,TV,449.99,4.5,836.0
HOTPOINT NFFUD 191 X 1 50/50 Fridge Freezer - Optic Inox,TV,599.99,4.5,74.0
HISENSE PureFlat RQ758N4SWF1 Fridge Freezer - Black Stainless Steel,TV,1049.99,4.45,61.0
LOGIK LSBSX20 American-Style Fridge Freezer - Inox,TV,499.99,4.6,232.0
GRUNDIG GKFED455 Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,599.0,3.9,65.0
SAMSUNG RS3000 RS52N3313SA/EU American-Style Fridge Freezer - Metal Graphite,TV,1099.99,4.4,122.0
HISENSE PureFlat RQ563N4AI1 Fridge Freezer - Stainless Steel,TV,749.99,4.5,149.0
BOSCH KGE49AICAG 60/40 Fridge Freezer - Inox,TV,679.99,4.5,23.0
HISENSE RF750N4ISF Fridge Freezer - Stainless Steel,TV,889.99,4.8,8.0
SHARP SJ-BA33IHXWE 50/50 Fridge Freezer - White,TV,429.99,4.25,13.0
BEKO Pro HarvestFresh CNG4601DVPS 50/50 Fridge Freezer - Stainless Steel Effect,TV,529.99,3.8,14.0
LG NatureFRESH GBF62PZJMN 70/30 Fridge Freezer - Graphite,TV,699.99,4.9,4.0
HOOVER HHSF918F1XK American-Style Fridge Freezer - Stainless Steel,TV,729.99,,0.0
HISENSE RB395N4WF1 60/40 Fridge Freezer - Black,TV,469.99,4.5,92.0
SAMSUNG RS3000 RS52N3313WW/EU American-Style Fridge Freezer - White,TV,989.99,4.4,82.0
BEKO Pro CXFG3691W 50/50 Fridge Freezer - White,TV,419.99,4.5,836.0
LG NatureFRESH GSLV71MCTF American-Style Smart Fridge Freezer - Matte Black,TV,1049.99,4.9,26.0
BEKO Pro CXFG3685W 60/40 Fridge Freezer - White,TV,419.99,4.45,217.0
HISENSE PureFlat RQ563N4AF1 Fridge Freezer - Black Steel,TV,699.99,4.65,82.0
HOOVER HMDNB 6184XK 70/30 Fridge Freezer - Silver,TV,399.99,4.3,28.0
BEKO ASL1342B American-Style Fridge Freezer - Black,TV,769.99,4.25,62.0
INDESIT IBNF 55181 W UK 1 60/40 Fridge Freezer - White,TV,339.99,4.35,86.0
BEKO Pro CFG1790DW 50/50 Fridge Freezer - White,TV,509.99,4.45,298.0
BEKO Pro CFG1790DS 50/50 Fridge Freezer - Silver,TV,529.99,4.45,298.0
BEKO CFG3582W 50/50 Fridge Freezer - White,TV,369.99,4.45,1443.0
HOOVER HVNB 618FDX5K 50/50 Fridge Freezer - Dark Inox,TV,399.99,,0.0
LG NatureFRESH GBB62PZGCC 70/30 Fridge Freezer,TV,779.99,4.6,18.0
HISENSE RB390N4WC1 60/40 Fridge Freezer - Stainless Steel,TV,429.99,4.5,111.0
HISENSE PureFlat RF632N4WIF Fridge Freezer - Stainless Steel,TV,729.99,3.65,4.0
LIEBHERR CU2331 60/40 Fridge Freezer - White,TV,419.99,4.55,89.0
HOTPOINT HBNF 55181 S AQUA UK 1 50/50 Fridge Freezer - Silver,TV,379.99,4.2,739.0
HISENSE PureFlat RQ758N4SAI1 Fridge Freezer - Stainless Steel,TV,1049.99,4.4,91.0
LG InstaView GSXV91MCAE American-Style Smart Fridge Freezer - Matte Black,TV,1599.99,5.0,9.0
BOSCH Serie 4 KGN36VLEAG 60/40 Fridge Freezer - Silver,TV,629.99,4.65,100.0
BEKO Pro HarvestFresh CFP3691DVS 50/50 Fridge Freezer - Matte Silver,TV,479.99,4.4,240.0
SAMSUNG RB36T602ESA/EU 70/30 Fridge Freezer - Silver,TV,599.99,4.55,440.0
HAIER Cube Series HTF-540DGG7 Fridge Freezer - Iconic Glass,TV,1349.99,4.75,48.0
GRUNDIG GKFED473 Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,559.0,4.0,51.0
INDESIT LI6 S1E W 70/30 Fridge Freezer - White,TV,319.99,4.15,38.0
HISENSE PureFlat RF540N4AI1 Fridge Freezer - Stainless Steel,TV,799.99,4.65,127.0
SAMSUNG RS8000 RS68A8520S9/EU American-style Fridge Freezer - Matte Stainless,TV,1619.99,4.45,1803.0
HISENSE PureFlat RF749N4WFF Fridge Freezer - Black Stainless Steel,TV,1139.99,,0.0
SHARP SJ-BF227M00X Integrated 50/50 Fridge Freezer - Fixed Hinge,TV,449.0,3.25,13.0
KENWOOD KNFD2MT22 70/30 Fridge Freezer - Black Inox,TV,499.99,,0.0
BEKO Pro HarvestFresh CFG3691DVA 50/50 Fridge Freezer - Anthracite,TV,499.99,4.55,93.0
BOSCH Serie 2 KIN85NFF0G Integrated 50/50 Fridge Freezer - Fixed Hinge,TV,829.0,4.0,3.0
BOSCH Serie 2 KGN33NLEAG 60/40 Fridge Freezer - Inox,TV,479.99,4.4,22.0
MONTPELLIER MFF18860X 60/40 Fridge Freezer - Inox,TV,369.99,4.25,22.0
NEFF KI7851SF0G 50/50 Integrated Fridge Freezer - Sliding Hinge,TV,819.0,4.0,4.0
HAIER HTF-520IP7 Fridge Freezer - Silver,TV,1099.99,4.7,80.0
HISENSE RB440N4WFF 60/40 Fridge Freezer - Black Stainless Steel,TV,499.99,4.45,67.0
SAMSUNG RS8000 RS68A8530B1/EU American-Style Fridge Freezer - Black Steel,TV,1699.99,4.45,1803.0
CANDY BCBF 50 NUK/N Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,429.0,3.0,11.0
HOTPOINT H3T 811I W 1 60/40 Fridge Freezer - White,TV,479.99,4.1,230.0
SAMSUNG RS8000 RS68A8840S9/EU American-Style Fridge Freezer - Matte Stainless,TV,1749.99,4.45,1803.0
HOOVER HMDNB 6184BK 70/30 Fridge Freezer - Black,TV,399.99,3.85,11.0
HOOVER HOBL3518FK Integrated Smart 70/30 Fridge Freezer – Sliding Hinge,TV,389.0,,0.0
HOOVER HHSBSO 6174BWDK American-Style Fridge Freezer - Black,TV,779.99,,0.0
BEKO Pro GNE360520PX American-Style Fridge Freezer - Brushed Steel,TV,899.99,4.55,22.0
MONTPELLIER MS175DW 50/50 Fridge Freezer - White,TV,349.99,5.0,1.0
HAIER HFW7720EWMP Smart Fridge Freezer - Platinum Inox,TV,1299.99,,0.0
AEG SCE818F6NS Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,849.0,3.95,16.0
LG DoorCooling GBD62PZYFN 70/30 Fridge Freezer - Shiny Steel,TV,779.99,4.75,49.0
BEKO Pro HarvestFresh CFP3691VB 50/50 Fridge Freezer - Black,TV,499.99,4.5,406.0
LG InstaView GMX844MC6F Slim American-Style Smart Fridge Freezer - Black,TV,2399.99,4.3,11.0
SAMSUNG RF50A5002S9/EU Fridge Freezer - Matte Stainless Steel,TV,1499.99,4.45,16.0
HOOVER HVNB 618FX5WDK 50/50 Fridge Freezer - White,TV,399.99,4.05,17.0
SAMSUNG RF65A967FS9/EU Smart Fridge Freezer - Silver,TV,2249.99,4.4,10.0
LG Door-in-Door GSJV91BSAE American-Style Smart Fridge Freezer - Stainless Steel,TV,1299.99,4.55,7.0
SAMSUNG RS8000 RS68A8530S9/EU American-Style Fridge Freezer - Matte Stainless,TV,1699.99,4.45,1803.0
BOSCH KGE49AWCAG 60/40 Fridge Freezer - White,TV,699.99,4.7,39.0
LG NatureFRESH GML844PZ6F Slim American-Style Fridge Freezer - Shiny Steel,TV,1699.99,3.9,5.0
SAMSUNG RF50K5960S8/EU Fridge Freezer - Silver,TV,1199.99,4.55,175.0
BEKO CXFP3582DW 50/50 Fridge Freezer - White,TV,349.99,4.45,1589.0
LG NatureFRESH GSLD80PZRF American-Style Smart Fridge Freezer - Shiny Steel,TV,999.99,4.75,8.0
KENWOOD KNF70X19 70/30 Fridge Freezer - Silver,TV,549.99,4.6,63.0
BEKO Pro HarvestFresh GNE480EC3DVX Fridge Freezer - Stainless Steel,TV,899.99,4.2,16.0
SHARP SJ-BA31DHXWE-EN 60/40 Fridge Freezer - White,TV,399.99,4.35,18.0
HAIER HFW7819EWMP Smart Fridge Freezer - Platinum Inox,TV,1399.99,4.5,1.0
SAMSUNG RB38T606DS9/EU 70/30 Fridge Freezer - Matte Stainless Steel,TV,799.99,4.55,46.0
BOSCH KAN93VIFPG American-Style Fridge Freezer - Inox,TV,1499.99,4.5,6.0
LG NatureFRESH GSLV71PZTF American-Style Smart Fridge Freezer - Shiny Steel,TV,999.99,4.9,26.0
MIELE KFN 29162D 60/40 Fridge Freezer - Clean Steel,TV,999.99,4.6,25.0
LG NatureFRESH GSLV91PZAE American-Style Smart Fridge Freezer - Shiny Steel,TV,1099.99,4.6,9.0
BOSCH Serie 4 KGN49XLEA 70/30 Fridge Freezer - Inox,TV,799.99,4.5,64.0
BOSCH Serie 4 KIV86VSE0G Integrated 60/40 Fridge Freezer - Sliding Hinge,TV,769.0,4.2,5.0
HISENSE RB395N4AW1 60/40 Fridge Freezer - White,TV,369.99,4.65,120.0
INDESIT IBD 5517 B UK 1 50/50 Fridge Freezer - Black,TV,349.99,4.35,361.0
LG SIGNATURE Instaview LSR100 Smart 60/40 Fridge Freezer - Stainless Steel,TV,7249.99,4.5,2.0
SAMSUNG RB38T636DB1/EU 70/30 Fridge Freezer - Black Stainless Steel,TV,929.99,4.5,116.0
HISENSE PureFlat RF632N4WFF Fridge Freezer - Black Stainless Steel,TV,749.99,4.65,6.0
HOOVER HSF818FXWDK Fridge Freezer - Stainless Steel,TV,899.99,4.5,4.0
SHARP SJ-BB04DTXSF 60/40 Fridge Freezer - Silver,TV,349.99,3.65,43.0
SAMSUNG RF50A5002B1/EU Fridge Freezer - Black Stainless Steel,TV,1499.99,4.45,16.0
BEKO Pro HarvestFresh ASP34B32VPS American-Style Fridge Freezer - Stainless Steel,TV,1049.99,4.8,5.0
LG NatureFRESH GSBV70DSTF American-Style Fridge Freezer - Dark Graphite,TV,1199.99,4.4,8.0
LIEBHERR CNfb4313 60/40 Fridge Freezer - Blue,TV,549.0,4.55,124.0
BEKO Pro MN1436224DPS Fridge Freezer - Stainless Steel,TV,949.99,4.2,14.0
HAIER Cube Series HTF-610DSN7 Fridge Freezer - Black Stainless Steel,TV,1599.99,4.7,36.0
SAMSUNG RF50A5202B1/EU Fridge Freezer - Black Stainless Steel,TV,1199.99,4.0,25.0
LG GBB92STAXP Smart 70/30 Fridge Freezer - Steel,TV,899.99,4.8,67.0
SMEG FAB30LPB5UK 70/30 Fridge Freezer - Pastel Blue,TV,1589.99,5.0,3.0
BEKO Pro HarvestFresh CXFG3685DVW 60/40 Fridge Freezer - White,TV,449.99,4.4,112.0
HAIER HSR3918ENPG American-Style Fridge Freezer - Silver,TV,729.99,4.6,25.0
BEKO Pro MN1436224PS Fridge Freezer - Stainless Steel,TV,919.0,4.7,20.0
SHARP SJ-BF237M00X-EN Integrated 70/30 Fridge Freezer - Fixed Hinge,TV,459.0,4.0,2.0
SAMSUNG RF23R62E3B1/EU Smart Fridge Freezer - Black Stainless Steel,TV,1849.99,4.55,28.0
LG NatureFRESH GSLV70MCTF American-Style Smart Fridge Freezer - Matte Black,TV,1399.99,4.1,6.0
HOTPOINT H1NT 811E OX 1 60/40 Fridge Freezer - Stainless Steel,TV,419.99,4.3,132.0
BOSCH Serie 6 KIN86AFF0G Integrated 60/40 Fridge Freezer - Fixed Hinge,TV,1039.0,5.0,3.0
MONTPELLIER Retro MAB386R 60/40 Fridge Freezer - Red,TV,549.99,4.4,13.0
SMEG UKC8174NF Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,929.0,4.25,2.0
HISENSE RB395N4WW1 60/40 Fridge Freezer - White,TV,379.99,4.7,111.0
HISENSE RB390N4WW1 60/40 Fridge Freezer - White,TV,399.99,4.35,77.0
HISENSE RB390N4WB1 60/40 Fridge Freezer - Black,TV,429.99,4.55,97.0
SAMSUNG RF65A977FSR/EU Multi-Door Smart Fridge Freezer - Stainless Steel,TV,3799.99,4.85,7.0
ZANUSSI ZNHN18FS1 Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,709.0,4.0,5.0
MONTPELLIER MIFF5151F Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,459.0,,0.0
NEFF KI7862SE0G 60/40 Integrated Fridge Freezer - Sliding Hinge,TV,849.0,,0.0
GRUNDIG VitaminZone GKN4685VPZ 60/40 Fridge Freezer - Brushed Black Steel,TV,469.99,4.1,13.0
BEKO Pro HarvestFresh CFG3691DVB 50/50 Fridge Freezer - Black,TV,499.99,4.55,93.0
BEKO Pro HarvestFresh ASP33B32VPS American-Style Fridge Freezer - Stainless Steel,TV,999.99,,0.0
BOSCH Serie 4 KGN56XLEA 80/20 Fridge Freezer - Inox,TV,969.99,4.65,15.0
INDESIT LI8 S1E S 60/40 Fridge Freezer - Silver,TV,379.99,4.4,13.0
HISENSE PureFlat RF540N4AF1 Fridge Freezer - Black Steel,TV,799.99,4.65,127.0
HAIER HB20FPAAA Multi-Door Fridge Freezer - Stainless Steel,TV,999.99,4.65,68.0
HISENSE RQ760N4AIF American-Style Fridge Freezer - Stainless Steel,TV,1399.99,3.4,16.0
SAMSUNG RF22R7351SR/EU American-Style Smart Fridge Freezer - Real Stainless,TV,2499.99,4.45,112.0
MONTPELLIER MIFF502 Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,419.0,4.75,2.0
GRUNDIG VitaminZone GKN4685VW 60/40 Fridge Freezer - White,TV,409.99,4.1,13.0
INDESIT IBD 5515 W 1 60/40 Fridge Freezer - White,TV,269.99,4.35,255.0
BOSCH Serie 4 KGN39VWEAG 70/30 Fridge Freezer - White,TV,679.99,4.65,168.0
SAMSUNG RL4363SBAB1/EU 70/30 Fridge Freezer - Black,TV,959.99,4.55,28.0
BOSCH Serie 4 KGN864IFA 70/30 Fridge Freezer - Inox,TV,1029.0,,0.0
MIELE KFN28132D edt/cs 70/30 Fridge Freezer - Silver,TV,869.99,4.75,2.0
SAMSUNG Bespoke RB38A7B6BB1/EU 70/30 Fridge Freezer - Black Stainless Steel,TV,1349.99,4.6,18.0
HAIER Multi-Door HB18FGSAAA Fridge Freezer - Iconic Glass,TV,1199.99,4.7,70.0
BOSCH Serie 2 KIN86NFF0G Integrated 60/40 Fridge Freezer - Fixed Hinge,TV,749.0,,0.0
MONTPELLIER Retro MAB346C 80/20 Fridge Freezer - Cream,TV,529.99,4.5,24.0
BOSCH Serie 4 KGV39VLEAG 70/30 Fridge Freezer - Inox,TV,629.99,3.35,3.0
HISENSE RB327N4WC1 50/50 Fridge Freezer - Stainless Steel,TV,369.99,4.5,328.0
HOTPOINT HTC18 T532 Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,599.0,4.35,6.0
BOSCH KIF86PFE0 Integrated 60/40 Fridge Freezer - Sliding Hinge,TV,1399.0,,0.0
HAIER HSR3918EWPG American-Style Fridge Freezer - Silver,TV,729.99,4.7,30.0
BEKO HarvestFresh ASP33B32VPZ American-Style Fridge Freezer - Brushed Black Steel,TV,1049.99,,0.0
BOSCH Serie 4 KGV39VWEAG 70/30 Fridge Freezer - White,TV,549.99,4.7,32.0
SMEG FAB30LCR5UK 70/30 Fridge Freezer - Cream,TV,1699.99,4.65,12.0
LG Centum GBB92MCBAP 70/30 Fridge Freezer - Matte Black,TV,1799.99,4.65,3.0
SAMSUNG RF50A5202S9/EU Fridge Freezer - Matte Stainless,TV,1199.99,4.0,25.0
INDESIT INFC8 50TI1 S AQUA 1 50/50 Fridge Freezer - Silver,TV,439.99,4.55,38.0
LIEBHERR Pure NoFrost CNd5704 Smart 50/50 Fridge Freezer - White,TV,599.0,,0.0
NEFF KI7861SF0G 60/40 Integrated Fridge Freezer - Sliding Hinge,TV,819.0,,0.0
BEKO Pro HarvestFresh CNG3582VPS 50/50 Fridge Freezer - Stainless Steel Effect,TV,419.99,,0.0
HOOVER HOBT3518FWK Integrated Smart 70/30 Fridge Freezer – Sliding Hinge,TV,519.0,,0.0
NEFF KI5872SE0G Integrated 70/30 Fridge Freezer,TV,769.0,3.0,2.0
HISENSE PureFlat Eclipse RQ760N4BFF Fridge Freezer - Black Stainless Steel,TV,1599.99,3.75,10.0
HAIER Cube HTF-610DM7 Fridge Freezer - Silver,TV,1499.99,4.6,23.0
MONTPELLIER Retro MAB346K 80/20 Fridge Freezer - Black,TV,529.99,4.75,4.0
HOOVER BHBS 172 UKT/N Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,399.0,2.95,7.0
ZANUSSI ZNME32FW0 60/40 Fridge Freezer - White,TV,559.99,4.5,14.0
NEFF KI7851FF0G 50/50 Integrated Fridge Freezer - Fixed Hinge,TV,799.0,,0.0
INDESIT INC18 T311 Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,559.0,4.6,5.0
BOSCH Serie 4 KIN86VFE0G Integrated 60/40 Fridge Freezer - Fixed Hinge,TV,919.0,,0.0
LG NatureFRESH GSLV70PZTF American-Style Smart Fridge Freezer - Shiny Steel,TV,999.99,4.6,5.0
HAIER HTF-540DP7 Fridge Freezer - Platinum Inox,TV,999.99,4.7,39.0
INDESIT LI8 S1E W UK 60/40 Fridge Freezer - White,TV,368.0,4.45,48.0
MIELE KFN 29142 D clst 50/50 Fridge Freezer - Clear Steel,TV,969.99,4.5,26.0
GRUNDIG VitaminZone GKF3581VPS 60/40 Fridge Freezer - Stainless Steel,TV,469.99,4.1,10.0
AEG SCE819E5TS Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,929.0,4.5,1.0
HOTPOINT HBNF 55181 B AQUA UK 1 50/50 Fridge Freezer - Black,TV,379.99,4.0,65.0
SAMSUNG RS8000 RS68A8841S9/EU American-Style Fridge Freezer - Matte Stainless,TV,1949.99,4.45,1803.0
HOTPOINT Day1 H7T 911A MX H AQUA 1 70/30 Fridge Freezer - Stainless Steel,TV,629.99,4.4,245.0
BEKO ASL1342S American-Style Fridge Freezer - Silver,TV,749.99,4.25,62.0
HAIER HEFR3719FWMP 70/30 Fridge Freezer - Platinum Inox,TV,829.99,4.9,9.0
HISENSE RF728N4BFF Fridge Freezer - Black Stainless Steel,TV,1599.99,3.5,1.0
GRUNDIG GKNG3691G 50/50 Fridge Freezer - Graphite,TV,469.99,4.5,71.0
AEG RCB636E5MW 60/40 Fridge Freezer,TV,549.99,4.05,12.0
MONTPELLIER MFF185DX 50/50 Fridge Freezer - Inox,TV,349.99,4.45,21.0
SAMSUNG RF65A977F B1/EU Multi-Door Smart Fridge Freezer,TV,3799.99,4.95,12.0
HOOVER HSF818FXK Fridge Freezer - Stainless Steel,TV,869.99,5.0,4.0
LG InstaView GSXV90MCAE American-Style Smart Fridge Freezer - Matte Black,TV,1599.99,4.35,9.0
HAIER GHTD456FHS8 Fridge Freezer - Platinum Inox,TV,949.99,4.55,46.0
HOOVER HHSWD918F1XK American-Style Fridge Freezer - Stainless Steel,TV,779.99,,0.0
BOSCH KIN86VSE0G Integrated 60/40 Fridge Freezer - Sliding Hinge,TV,829.0,,0.0
HOOVER HSC818FXWDK Fridge Freezer - Inox,TV,849.99,3.85,3.0
SAMSUNG Bespoke RB34A6B2E48/EU 70/30 Fridge Freezer - Sky Blue,TV,919.99,4.5,21.0
BOSCH Serie 6 KIS86AFE0G 60/40 Integrated Fridge Freezer - Fixed Hinge,TV,899.0,4.9,4.0
HOTPOINT H7NT 911T W H 1 60/40 Fridge Freezer - Mirror Inox,TV,569.99,4.5,87.0
HAIER A3FE743CPJ 70/30 Fridge Freezer - Stainless Steel,TV,699.99,4.7,39.0
SMEG UKC8173N1F Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,949.0,4.5,1.0
BOSCH Serie 2 KIN86NSF0G Integrated 60/40 Fridge Freezer - Sliding Hinge,TV,768.0,5.0,1.0
SAMSUNG RS6HA8891SL/EU American-Style Smart Fridge Freezer - Aluminium,TV,2629.99,4.8,14.0
HAIER HB26FSSAAA Fridge Freezer - Silver,TV,2499.99,4.75,4.0
MIELE KFN37432iD Integrated 70/30 Fridge Freezer,TV,1799.0,4.95,10.0
LG InstaView GMX945MC9F American-Style Smart Fridge Freezer - Black,TV,3899.99,4.9,17.0
HOTPOINT Day1 H7T 911 A KSH Aqua 70/30 Fridge Freezer - Black,TV,629.99,4.4,245.0
BOSCH Serie 4 KGN49XWEA 70/30 Fridge Freezer - White,TV,829.99,4.5,26.0
MONTPELLIER MFF18860W 60/40 Fridge Freezer - White,TV,369.99,4.7,8.0
INDESIT INFC8 50TI1 K 1 50/50 Fridge Freezer - Black,TV,429.99,4.55,38.0
HAIER HTF-508DGS7 Fridge Freezer - Titanium Glass,TV,1279.99,4.7,12.0
ZANUSSI ZNME32FU0 60/40 Fridge Freezer - Silver,TV,559.99,4.2,9.0
BOSCH Serie 4 KIV87VSE0G Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,794.0,,0.0
ESSENTIALS CIFF7018 Integrated 70/30 Fridge Freezer,TV,349.0,3.75,151.0
BEKO Pro CXFG3685PS 60/40 Fridge Freezer - Silver,TV,449.99,4.45,217.0
HOOVER HCF5172BK 50/50 Fridge Freezer - Black,TV,399.99,4.05,428.0
LIEBHERR CNd5223 60/40 Fridge Freezer - White,TV,879.0,,0.0
HOTPOINT HBNF 55181 W AQUA UK 1 50/50 Fridge Freezer - White,TV,389.99,4.2,739.0
HOTPOINT HMCB 50501 UK Integrated 50/50 Fridge Freezer - Sliding Hinge,TV,479.0,4.05,324.0
NEFF KI6873FE0G 70/30 Integrated Fridge Freezer - Fixed Hinge,TV,869.0,4.5,4.0
BOSCH Serie 8 KFF96PIEP Fridge Freezer - Inox,TV,2499.99,5.0,1.0
HOTPOINT H1NT 811E W 1 60/40 Fridge Freezer - White,TV,419.99,4.4,118.0
SAMSUNG RF24R7201SR/EU Smart Fridge Freezer - Stainless Steel,TV,2289.99,4.55,131.0
AEG RCB736E5MB 60/40 Fridge Freezer - Black Stainless Steel,TV,849.99,4.65,7.0
BEKO HarvestFresh BCND4VE73 Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,549.0,,0.0
SHARP SJ-BA31DHXIE-EN 60/40 Fridge Freezer - Inox,TV,399.99,3.2,5.0
HAIER HB16WSNAA Fridge Freezer - Black Stainless Steel,TV,829.99,4.3,52.0
BEKO Pro HygieneShield CNG4792EVHPS Smart 60/40 Fridge Freezer - Stainless Steel,TV,679.99,4.0,6.0
BEKO CSG3582DW 50/50 Fridge Freezer - White,TV,379.99,4.4,689.0
INDESIT INFC8 50TI1 K AQUA 1 50/50 Fridge Freezer - Black,TV,429.99,4.55,38.0
MONTPELLIER MIFF7131F Integrated 70/30 Fridge Freezer - Sliding Hinge,TV,449.0,2.75,2.0
GRUNDIG VitaminZone GR77KN5603VN 70/30 Fridge Freezer - Brushed Steel,TV,699.99,5.0,2.0
MONTPELLIER Retro MAB386K 60/40 Fridge Freezer - Black,TV,579.99,3.95,14.0
HAIER HSOBPIF9183 American-Style Fridge Freezer - Black,TV,1099.99,4.6,6.0
